init,goal,num_moves,finished,moves taken,sequence,alpha,beta
54,34,33,True,"[['2', '0'], ['1', '4'], ['0', '5'], ['5', '0'], ['0', '1'], ['4', '2'], ['2', '0'], ['1', '4'], ['0', '5'], ['5', '0'], ['0', '1'], ['1', '5'], ['5', '1'], ['1', '0'], ['4', '1'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['0', '1'], ['4', '2'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['1', '4'], ['4', '1'], ['3', '2'], ['2', '3'], ['1', '4'], ['0', '1'], ['4', '2']]","[54, 55, 62, 61, 62, 63, 64, 65, 52, 51, 52, 53, 51, 53, 52, 65, 66, 14, 66, 65, 52, 53, 54, 46, 45, 32, 45, 32, 45, 46, 45, 32, 33, 34]",1000.0,1000.0
52,12,27,True,"[['0', '1'], ['4', '2'], ['3', '0'], ['0', '3'], ['2', '4'], ['4', '0'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '4'], ['4', '0'], ['3', '2'], ['2', '3'], ['1', '4'], ['0', '5'], ['5', '0'], ['0', '1'], ['4', '0'], ['3', '2'], ['0', '3'], ['2', '0'], ['1', '4']]","[52, 53, 54, 46, 54, 53, 55, 56, 44, 56, 55, 62, 55, 56, 44, 43, 45, 46, 45, 32, 31, 32, 33, 35, 36, 24, 25, 12]",1000.0,1000.0
55,35,37,True,"[['1', '4'], ['0', '5'], ['5', '1'], ['4', '0'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['0', '1'], ['1', '0'], ['0', '5'], ['5', '1'], ['1', '5'], ['5', '0'], ['0', '5'], ['5', '1'], ['4', '2'], ['3', '0'], ['0', '3'], ['2', '0'], ['1', '4'], ['0', '1'], ['4', '2'], ['2', '0'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '0'], ['1', '4'], ['0', '1'], ['4', '2'], ['2', '0'], ['0', '2'], ['3', '0'], ['2', '3']]","[55, 62, 61, 63, 65, 66, 14, 66, 65, 52, 53, 52, 51, 53, 51, 52, 51, 53, 54, 46, 54, 55, 62, 63, 64, 65, 52, 65, 66, 14, 15, 22, 23, 24, 25, 24, 36, 35]",1000.0,1000.0
22,41,142,False,"[['4', '1'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '4'], ['4', '2'], ['2', '0'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '0'], ['1', '4'], ['4', '1'], ['3', '2'], ['2', '3'], ['1', '4'], ['4', '1'], ['0', '4'], ['4', '0'], ['0', '4'], ['4', '2'], ['2', '4'], ['4', '0'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['0', '2'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '0'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '4'], ['4', '0'], ['0', '4'], ['4', '0'], ['0', '4'], ['4', '2'], ['2', '0'], ['0', '2'], ['3', '0'], ['2', '3'], ['0', '2'], ['2', '4'], ['4', '2'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '0'], ['1', '4'], ['4', '1'], ['0', '4'], ['4', '2'], ['2', '4'], ['4', '0'], ['0', '4'], ['4', '0'], ['3', '2'], ['0', '3'], ['2', '4'], ['4', '2'], ['2', '0'], ['0', '2'], ['3', '0'], ['2', '3'], ['0', '2'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '0'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '0'], ['0', '2'], ['2', '4'], ['4', '0'], ['0', '4'], ['4', '0'], ['0', '4'], ['4', '2'], ['3', '0'], ['2', '3'], ['0', '2'], ['2', '4'], ['4', '2'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '4'], ['4', '0'], ['0', '4'], ['4', '2'], ['2', '0'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '4'], ['4', '2'], ['2', '0'], ['0', '2'], ['3', '0'], ['2', '3'], ['0', '2'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '0'], ['1', '4']]","[22, 15, 16, 64, 16, 15, 22, 15, 16, 64, 63, 64, 65, 52, 65, 66, 14, 66, 65, 52, 65, 66, 14, 15, 22, 15, 16, 15, 22, 15, 13, 15, 13, 14, 13, 15, 16, 64, 16, 15, 14, 66, 65, 52, 65, 66, 14, 15, 22, 15, 16, 64, 63, 65, 63, 65, 63, 64, 65, 64, 16, 15, 14, 13, 14, 66, 65, 52, 65, 66, 14, 15, 22, 15, 13, 14, 13, 15, 13, 15, 16, 64, 63, 64, 65, 64, 16, 15, 14, 66, 65, 52, 65, 66, 14, 15, 22, 15, 16, 64, 65, 64, 63, 65, 63, 65, 63, 64, 16, 15, 14, 13, 14, 66, 65, 52, 65, 66, 14, 13, 15, 13, 14, 15, 22, 15, 16, 64, 63, 64, 65, 64, 16, 15, 14, 66, 65, 52, 65, 66, 14, 15, 22]",1000.0,1000.0
34,53,14,True,"[['3', '0'], ['0', '3'], ['2', '4'], ['1', '0'], ['4', '1'], ['3', '2'], ['2', '3'], ['3', '2'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '4']]","[34, 26, 34, 33, 32, 45, 46, 45, 46, 45, 32, 45, 46, 54, 53]",1000.0,1000.0
42,63,48,True,"[['0', '1'], ['1', '5'], ['5', '1'], ['1', '0'], ['0', '5'], ['5', '0'], ['0', '1'], ['4', '0'], ['3', '2'], ['2', '3'], ['1', '4'], ['0', '5'], ['5', '1'], ['4', '0'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '0'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '4'], ['4', '2'], ['2', '0'], ['1', '4'], ['0', '5'], ['5', '1'], ['4', '2'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['1', '4'], ['4', '1'], ['0', '4'], ['1', '0'], ['4', '1'], ['1', '4'], ['4', '1'], ['1', '4'], ['4', '1'], ['0', '4']]","[42, 43, 41, 43, 42, 41, 42, 43, 45, 46, 45, 32, 31, 33, 35, 36, 24, 36, 35, 42, 35, 36, 24, 25, 12, 25, 26, 34, 33, 34, 35, 42, 41, 43, 44, 56, 55, 62, 55, 62, 55, 53, 52, 65, 52, 65, 52, 65, 63]",1000.0,1000.0
46,25,26,True,"[['0', '3'], ['2', '4'], ['4', '2'], ['2', '0'], ['1', '4'], ['0', '5'], ['5', '0'], ['0', '1'], ['1', '5'], ['5', '1'], ['1', '0'], ['4', '1'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['0', '5'], ['5', '1'], ['4', '0'], ['3', '2'], ['0', '3'], ['2', '0'], ['1', '4'], ['0', '1'], ['4', '0']]","[46, 54, 53, 54, 55, 62, 61, 62, 63, 61, 63, 62, 55, 56, 44, 56, 55, 62, 61, 63, 65, 66, 14, 15, 22, 23, 25]",1000.0,1000.0
23,61,142,False,"[['4', '0'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '4'], ['4', '0'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '0'], ['1', '4'], ['4', '1'], ['3', '2'], ['2', '3'], ['1', '4'], ['4', '1'], ['0', '4'], ['4', '2'], ['2', '4'], ['4', '0'], ['0', '4'], ['4', '2'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '4'], ['4', '2'], ['2', '0'], ['0', '2'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['0', '4'], ['4', '2'], ['2', '0'], ['0', '2'], ['3', '0'], ['0', '3'], ['2', '4'], ['4', '0'], ['0', '4'], ['4', '2'], ['2', '0'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '4'], ['4', '0'], ['3', '2'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['0', '2'], ['2', '0'], ['1', '4'], ['4', '1'], ['0', '4'], ['4', '2'], ['3', '0'], ['2', '3'], ['0', '2'], ['2', '4'], ['4', '0'], ['0', '4'], ['4', '2'], ['2', '0'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '4'], ['4', '0'], ['0', '4'], ['4', '2'], ['2', '0'], ['0', '2'], ['3', '0'], ['2', '3'], ['0', '2'], ['3', '0'], ['0', '3'], ['2', '0'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '0'], ['1', '4'], ['4', '1'], ['3', '2'], ['2', '3'], ['0', '2'], ['2', '4'], ['4', '0'], ['0', '4'], ['4', '2'], ['3', '0'], ['2', '3'], ['0', '4'], ['4', '0'], ['0', '4'], ['4', '2'], ['2', '4'], ['4', '0'], ['3', '2'], ['0', '3'], ['2', '4'], ['4', '0'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '4'], ['4', '2'], ['2', '0'], ['0', '2'], ['3', '0'], ['2', '3'], ['0', '2']]","[23, 25, 26, 34, 26, 25, 12, 25, 26, 34, 33, 35, 36, 24, 36, 35, 42, 35, 36, 24, 25, 12, 25, 26, 25, 12, 25, 23, 24, 23, 25, 23, 24, 36, 35, 42, 35, 36, 24, 23, 24, 25, 24, 36, 35, 42, 35, 33, 34, 35, 34, 26, 34, 33, 35, 33, 34, 35, 42, 35, 36, 24, 23, 25, 26, 25, 12, 25, 26, 34, 26, 25, 24, 25, 12, 25, 23, 24, 36, 35, 34, 33, 35, 33, 34, 35, 42, 35, 36, 24, 23, 25, 23, 24, 25, 24, 36, 35, 34, 26, 34, 35, 42, 35, 36, 24, 25, 12, 25, 26, 25, 24, 23, 25, 23, 24, 36, 35, 33, 35, 33, 34, 33, 35, 36, 24, 23, 25, 26, 34, 26, 25, 12, 25, 26, 34, 33, 34, 35, 34, 26, 25, 24]",1000.0,1000.0
43,64,42,True,"[['1', '0'], ['0', '5'], ['5', '1'], ['1', '5'], ['5', '0'], ['0', '1'], ['4', '0'], ['3', '2'], ['2', '3'], ['1', '4'], ['0', '1'], ['4', '2'], ['2', '4'], ['4', '0'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '0'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '0'], ['1', '4'], ['0', '1'], ['4', '2'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['1', '4'], ['4', '1'], ['3', '2'], ['2', '3'], ['1', '4'], ['0', '1'], ['4', '2']]","[43, 42, 41, 43, 41, 42, 43, 45, 46, 45, 32, 33, 34, 33, 35, 36, 24, 36, 35, 42, 35, 36, 24, 25, 12, 25, 26, 34, 35, 42, 43, 44, 56, 55, 62, 55, 62, 55, 56, 55, 62, 63, 64]",1000.0,1000.0
13,32,27,True,"[['4', '0'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '4'], ['4', '0'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['0', '5'], ['5', '1'], ['4', '0'], ['3', '2'], ['0', '3'], ['2', '4'], ['4', '0'], ['0', '4'], ['4', '2'], ['2', '0'], ['1', '4']]","[13, 15, 16, 64, 16, 15, 22, 15, 16, 64, 63, 65, 66, 14, 66, 65, 52, 51, 53, 55, 56, 44, 43, 45, 43, 44, 45, 32]",1000.0,1000.0
22,55,45,True,"[['0', '1'], ['4', '2'], ['2', '4'], ['4', '0'], ['3', '2'], ['0', '3'], ['3', '0'], ['2', '3'], ['1', '4'], ['0', '1'], ['1', '0'], ['0', '5'], ['5', '1'], ['1', '5'], ['5', '0'], ['0', '5'], ['5', '1'], ['4', '2'], ['3', '0'], ['0', '3'], ['2', '0'], ['1', '4'], ['0', '5'], ['5', '1'], ['1', '5'], ['5', '0'], ['0', '1'], ['4', '2'], ['2', '0'], ['1', '4'], ['4', '1'], ['3', '2'], ['0', '3'], ['2', '0'], ['1', '4'], ['0', '5'], ['5', '0'], ['0', '1'], ['4', '0'], ['3', '2'], ['2', '3'], ['3', '2'], ['0', '3'], ['2', '4'], ['4', '0']]","[22, 23, 24, 23, 25, 26, 34, 26, 25, 12, 13, 12, 11, 13, 11, 12, 11, 13, 14, 66, 14, 15, 22, 21, 23, 21, 22, 23, 24, 25, 12, 25, 26, 34, 35, 42, 41, 42, 43, 45, 46, 45, 46, 54, 53, 55]",1000.0,1000.0
